date,hospital_branch,weekday,total_beds,icu_beds,occupied_beds,occupied_icu_beds,available_beds,admissions,discharges,emergency_cases,staff_available,occupancy_rate,icu_utilization,occupancy_lag_1,occupancy_lag_7,rolling_avg_7,hospital_branch_encoded,target_occupancy,patient_flow
2021-01-30,Metro Hospital,Friday,238,54,175,53,58,59,32,13,81,73.52941176470588,98.14814814814815,94.11764705882352,101.7094017094017,89.84603029816326,0,101.73410404624276,27
2021-01-31,Metro Hospital,Wednesday,173,32,176,26,-2,29,25,22,87,101.73410404624276,81.25,73.52941176470588,99.15254237288136,90.21482482292917,0,98.30508474576271,4
2021-02-01,Metro Hospital,Monday,177,29,174,9,2,44,24,34,113,98.30508474576271,31.03448275862069,101.73410404624276,92.0,91.11555121518099,0,98.93238434163702,20
2021-02-02,Metro Hospital,Sunday,281,61,278,44,3,23,30,33,98,98.93238434163702,72.1311475409836,98.30508474576271,98.93617021276596,91.11501037644828,0,91.51785714285714,-7
2021-02-03,Metro Hospital,Wednesday,224,43,205,17,23,23,44,25,85,91.51785714285714,39.53488372093023,98.93238434163702,100.0,89.90327568257074,0,95.40229885057471,-21
2021-02-04,Metro Hospital,Thursday,174,33,166,13,6,45,53,33,100,95.40229885057471,39.39393939393939,91.51785714285714,71.1864406779661,93.36268399294339,0,100.44642857142858,-8
2021-02-05,Metro Hospital,Wednesday,224,39,225,23,0,50,26,14,86,100.44642857142858,58.97435897435898,95.40229885057471,94.11764705882352,94.26679563760126,0,92.54385964912281,24
2021-02-06,Metro Hospital,Saturday,228,39,211,28,15,49,31,31,115,92.54385964912281,71.7948717948718,100.44642857142858,73.52941176470588,96.9831453353751,0,100.0,18
2021-02-07,Metro Hospital,Tuesday,174,29,174,11,-2,29,22,22,90,100.0,37.93103448275862,92.54385964912281,101.73410404624276,96.73541618591184,0,101.7094017094017,7
2021-02-08,Metro Hospital,Sunday,234,51,238,34,-1,38,34,31,76,101.7094017094017,66.66666666666666,100.0,98.30508474576271,97.22174718071743,0,93.23843416370107,4
2021-02-09,Metro Hospital,Thursday,281,61,262,58,20,32,50,24,100,93.23843416370107,95.08196721311475,101.7094017094017,98.93238434163702,96.40832572672657,0,86.17021276595744,-18
2021-02-10,Metro Hospital,Tuesday,282,63,243,31,39,27,26,30,56,86.17021276595744,49.2063492063492,93.23843416370107,91.51785714285714,95.64437653002662,0,95.76271186440678,1
2021-02-11,Metro Hospital,Monday,236,51,226,47,7,33,30,17,89,95.76271186440678,92.15686274509804,86.17021276595744,95.40229885057471,95.6958641034312,0,99.28571428571429,3
2021-02-12,Metro Hospital,Friday,280,64,278,60,2,27,24,17,65,99.28571428571429,93.75,95.76271186440678,100.44642857142858,95.53004777690057,0,78.73563218390804,3
2021-02-13,Metro Hospital,Thursday,174,33,137,9,37,40,46,19,105,78.73563218390804,27.27272727272727,99.28571428571429,92.54385964912281,93.55744385329847,0,90.9090909090909,-6
2021-02-14,Metro Hospital,Monday,176,31,160,33,12,24,16,27,116,90.9090909090909,106.4516129032258,78.73563218390804,100.0,92.25874255459719,0,77.54237288135593,8
2021-02-15,Metro Hospital,Wednesday,236,52,183,43,55,62,34,12,63,77.54237288135593,82.6923076923077,90.9090909090909,101.7094017094017,88.80630986487634,0,98.6784140969163,28
2021-02-16,Metro Hospital,Sunday,227,41,224,34,0,30,31,17,67,98.6784140969163,82.92682926829268,77.54237288135593,93.23843416370107,89.58344985533566,0,100.0,-1
2021-02-17,Metro Hospital,Sunday,173,31,173,30,-1,69,15,22,60,100.0,96.7741935483871,98.6784140969163,86.17021276595744,91.55913374591319,0,71.42857142857143,54
2021-02-18,Metro Hospital,Saturday,224,43,160,25,65,26,44,11,53,71.42857142857143,58.139534883720934,100.0,95.76271186440678,88.08282796936525,0,100.42735042735043,-18
2021-02-19,Metro Hospital,Saturday,234,54,235,50,-1,20,22,13,70,100.42735042735043,92.5925925925926,71.42857142857143,99.28571428571429,88.24591884674187,0,66.38655462184873,-2
2021-02-20,Metro Hospital,Tuesday,238,52,158,49,79,24,20,33,97,66.38655462184873,94.23076923076923,100.42735042735043,78.73563218390804,86.48176490930483,0,70.46263345195729,4
2021-02-21,Metro Hospital,Tuesday,281,61,198,51,82,38,25,32,109,70.46263345195729,83.60655737704919,66.38655462184873,90.9090909090909,83.5608424154286,0,101.14942528735634,13
2021-02-22,Metro Hospital,Wednesday,174,32,176,29,0,47,34,21,104,101.14942528735634,90.625,70.46263345195729,77.54237288135593,86.93327847342864,0,70.66666666666667,13
2021-02-23,Metro Hospital,Friday,225,42,159,31,64,22,47,14,53,70.66666666666667,73.80952380952381,101.14942528735634,98.6784140969163,82.93160026910728,0,74.10714285714286,-25
2021-02-24,Metro Hospital,Tuesday,224,40,166,38,60,25,29,35,59,74.10714285714286,95.0,70.66666666666667,100.0,79.23262067727055,0,100.56818181818181,-4
2021-02-25,Metro Hospital,Friday,176,29,177,26,0,64,50,20,117,100.56818181818181,89.65517241379311,74.10714285714286,71.42857142857143,83.39542216150059,0,100.0,14
2021-02-26,Metro Hospital,Thursday,280,63,280,29,-1,68,32,11,96,100.0,46.03174603174603,100.56818181818181,100.42735042735043,83.33437210045054,0,96.415770609319,36
2021-02-27,Metro Hospital,Saturday,279,63,269,51,11,51,55,17,117,96.415770609319,80.95238095238095,100.0,66.38655462184873,87.62426009866057,0,87.34177215189874,-4
2021-02-28,Metro Hospital,Thursday,237,53,207,41,30,46,39,14,116,87.34177215189874,77.35849056603774,96.415770609319,70.46263345195729,90.03556562722362,0,99.57627118644068,7
2021-03-01,Metro Hospital,Friday,236,53,235,51,-1,62,46,17,98,99.57627118644068,96.22641509433963,87.34177215189874,101.14942528735634,89.81082932709283,0,98.66071428571429,16
2021-03-02,Metro Hospital,Wednesday,224,43,221,42,5,46,32,26,115,98.66071428571429,97.67441860465115,99.57627118644068,70.66666666666667,93.80997898695678,0,101.07913669064747,14
2021-03-03,Metro Hospital,Monday,278,61,281,38,-2,34,34,30,120,101.07913669064747,62.295081967213115,98.66071428571429,74.10714285714286,97.66312096317172,0,101.72413793103448,0
2021-03-04,Metro Hospital,Monday,174,29,177,32,0,62,51,28,106,101.72413793103448,110.34482758620689,101.07913669064747,100.56818181818181,97.8282575507221,0,100.71428571428571,11
2021-03-05,Metro Hospital,Sunday,280,61,282,39,0,46,45,30,106,100.71428571428571,63.934426229508205,101.72413793103448,100.0,97.93029836704862,0,85.46099290780141,1
2021-03-06,Metro Hospital,Tuesday,282,61,241,34,40,26,30,31,58,85.46099290780141,55.73770491803278,100.71428571428571,96.415770609319,96.36533012397467,0,98.68421052631578,-4
2021-03-07,Metro Hospital,Thursday,228,40,225,32,1,55,42,11,117,98.68421052631578,80.0,85.46099290780141,87.34177215189874,97.98567846317712,0,95.55555555555556,13
2021-03-08,Metro Hospital,Thursday,225,40,215,23,7,29,24,35,97,95.55555555555556,57.49999999999999,98.68421052631578,99.57627118644068,97.41129051590781,0,98.93617021276596,5
2021-03-09,Metro Hospital,Tuesday,282,63,279,36,-2,57,17,24,63,98.93617021276596,57.14285714285714,95.55555555555556,98.66071428571429,97.45064136262947,0,96.61016949152543,40
2021-03-10,Metro Hospital,Saturday,236,51,228,46,8,56,51,20,66,96.61016949152543,90.19607843137256,98.93617021276596,101.07913669064747,96.8122174770406,0,99.15611814345992,5
2021-03-11,Metro Hospital,Saturday,237,52,235,46,0,60,30,26,110,99.15611814345992,88.46153846153845,96.61016949152543,101.72413793103448,96.44535750738711,0,99.11894273127754,30
2021-03-12,Metro Hospital,Friday,227,41,225,27,0,52,36,15,111,99.11894273127754,65.85365853658537,99.15611814345992,100.71428571428571,96.21745136695736,0,100.84745762711864,16
2021-03-13,Metro Hospital,Saturday,236,53,238,47,-1,31,29,30,95,100.84745762711864,88.67924528301887,99.11894273127754,85.46099290780141,98.41551775543125,0,80.67226890756302,2
2021-03-14,Metro Hospital,Tuesday,238,54,192,42,44,53,49,10,83,80.67226890756302,77.77777777777779,100.84745762711864,98.68421052631578,95.84238323846658,0,71.42857142857143,4
2021-03-15,Metro Hospital,Friday,175,31,125,30,47,21,42,27,107,71.42857142857143,96.7741935483871,80.67226890756302,95.55555555555556,92.395671220326,0,99.43181818181817,-21
2021-03-16,Metro Hospital,Tuesday,176,32,175,22,-1,65,36,17,48,99.43181818181817,68.75,71.42857142857143,98.93617021276596,92.46647807304772,0,93.19148936170212,29
2021-03-17,Metro Hospital,Tuesday,235,51,219,46,18,47,47,16,67,93.19148936170212,90.19607843137256,99.43181818181817,96.61016949152543,91.97809519735868,0,85.54913294797689,0
2021-03-18,Metro Hospital,Friday,173,32,148,22,27,29,52,30,91,85.54913294797689,68.75,93.19148936170212,99.15611814345992,90.03424016943255,0,98.85714285714286,-23
2021-03-19,Metro Hospital,Saturday,175,30,173,25,-2,48,19,23,63,98.85714285714286,83.33333333333334,85.54913294797689,99.11894273127754,89.99684018741331,0,99.64285714285714,29
2021-03-20,Metro Hospital,Monday,280,62,279,32,2,37,42,12,66,99.64285714285714,51.61290322580645,98.85714285714286,100.84745762711864,89.82475440394738,0,93.71428571428572,-5
2021-03-21,Metro Hospital,Saturday,175,33,164,15,9,44,51,24,63,93.71428571428572,45.45454545454545,99.64285714285714,80.67226890756302,91.68789966205063,0,85.53191489361703,-7
2021-03-22,Metro Hospital,Tuesday,235,54,201,48,36,56,36,17,65,85.53191489361703,88.88888888888889,93.71428571428572,71.42857142857143,93.70266301419998,0,102.3121387283237,20
2021-03-23,Metro Hospital,Saturday,173,30,177,23,-2,57,29,23,53,102.3121387283237,76.66666666666667,85.53191489361703,99.43181818181817,94.1141373779865,0,72.59786476868328,28
2021-03-24,Metro Hospital,Sunday,281,61,204,49,75,43,53,32,118,72.59786476868328,80.32786885245902,102.3121387283237,93.19148936170212,91.17219100755524,0,99.57983193277312,-10
2021-03-25,Metro Hospital,Monday,238,51,237,49,0,46,29,36,54,99.57983193277312,96.07843137254902,72.59786476868328,85.54913294797689,93.17657657681184,0,99.43502824858757,17
2021-03-26,Metro Hospital,Wednesday,177,32,176,27,-2,29,21,22,91,99.43502824858757,84.375,99.57983193277312,98.85714285714286,93.2591316327325,0,91.5929203539823,8
2021-03-27,Metro Hospital,Sunday,226,40,207,29,16,27,16,13,116,91.5929203539823,72.5,99.43502824858757,99.64285714285714,92.10914066289324,0,100.57142857142858,11
2021-03-28,Metro Hospital,Thursday,175,31,176,24,-2,40,29,31,75,100.57142857142858,77.41935483870968,91.5929203539823,93.71428571428572,93.08873249962792,0,100.35714285714286,11
2021-03-29,Metro Hospital,Friday,280,60,281,39,0,33,34,12,105,100.35714285714286,65.0,100.57142857142858,85.53191489361703,95.20662220870305,0,100.0,-1
2021-03-30,Metro Hospital,Thursday,282,63,282,32,2,51,40,10,103,100.0,50.79365079365079,100.35714285714286,102.3121387283237,94.87631667608538,0,93.24894514767934,11
2021-03-31,Metro Hospital,Monday,237,55,221,44,14,44,42,18,70,93.24894514767934,80.0,100.0,72.59786476868328,97.82647101594196,0,91.00719424460432,2
2021-04-01,Metro Hospital,Saturday,278,62,253,42,24,23,43,21,107,91.00719424460432,67.74193548387096,93.24894514767934,99.57983193277312,96.6018084890607,0,102.3121387283237,-20
2021-04-02,Metro Hospital,Monday,173,30,177,26,1,55,49,28,115,102.3121387283237,86.66666666666667,91.00719424460432,99.43502824858757,97.01282427188015,0,100.0,6
2021-04-03,Metro Hospital,Tuesday,224,39,224,25,-1,67,51,20,71,100.0,64.1025641025641,102.3121387283237,91.5929203539823,98.21383564988268,0,100.0,16
2021-04-04,Metro Hospital,Wednesday,173,33,173,29,-2,30,24,22,88,100.0,87.87878787878788,100.0,100.57142857142858,98.13220299682146,0,85.90308370044053,6
2021-04-05,Metro Hospital,Thursday,227,41,195,17,32,49,44,17,56,85.90308370044053,41.46341463414634,100.0,100.35714285714286,96.06733740300685,0,80.22598870056498,5
2021-04-06,Metro Hospital,Saturday,177,33,142,26,32,35,47,35,94,80.22598870056498,78.78787878787878,85.90308370044053,100.0,93.2424786459447,0,82.75862068965517,-12
2021-04-07,Metro Hospital,Thursday,174,33,144,29,31,26,46,24,94,82.75862068965517,87.87878787878788,80.22598870056498,93.24894514767934,91.74386086622697,0,100.0,-20
2021-04-08,Metro Hospital,Saturday,282,60,282,22,2,52,32,12,74,100.0,36.666666666666664,82.75862068965517,91.00719424460432,93.02854740271206,0,99.42528735632183,20
2021-04-09,Metro Hospital,Tuesday,174,31,173,14,2,29,24,22,92,99.42528735632183,45.16129032258064,100.0,102.3121387283237,92.61614006385466,0,99.64285714285714,5
2021-04-10,Metro Hospital,Tuesday,280,60,279,27,-2,32,32,23,85,99.64285714285714,45.0,99.42528735632183,100.0,92.56511965569139,0,88.21428571428571,0
2021-04-11,Metro Hospital,Saturday,280,62,247,56,34,24,46,25,53,88.21428571428571,90.32258064516128,99.64285714285714,100.0,90.88144618630362,0,78.61271676300578,-22
2021-04-12,Metro Hospital,Thursday,173,30,136,13,39,25,35,31,58,78.61271676300578,43.333333333333336,88.21428571428571,85.90308370044053,89.8399651952415,0,100.0,-10
2021-04-13,Metro Hospital,Saturday,174,33,174,21,0,65,26,18,82,100.0,63.63636363636363,78.61271676300578,80.22598870056498,92.66482395230366,0,88.49557522123894,39
2021-04-14,Metro Hospital,Saturday,226,40,200,29,26,53,52,17,79,88.49557522123894,72.5,100.0,82.75862068965517,93.48438888538705,0,91.18942731277532,1
2021-04-15,Metro Hospital,Thursday,227,43,207,39,17,27,47,23,81,91.18942731277532,90.69767441860465,88.49557522123894,100.0,92.22573564435496,0,73.50427350427351,-20
2021-04-16,Metro Hospital,Sunday,234,54,172,34,62,27,20,12,103,73.50427350427351,62.96296296296296,91.18942731277532,99.42528735632183,88.5227336654909,0,98.31932773109243,7
2021-04-17,Metro Hospital,Thursday,238,53,234,31,2,53,21,9,106,98.31932773109243,58.490566037735846,73.50427350427351,99.64285714285714,88.33365803523881,0,86.83274021352312,32
2021-04-18,Metro Hospital,Saturday,281,63,244,56,34,24,43,28,53,86.83274021352312,88.88888888888889,98.31932773109243,88.21428571428571,88.13629439227273,0,80.1762114537445,-19
2021-04-19,Metro Hospital,Thursday,227,43,182,22,44,49,47,30,109,80.1762114537445,51.162790697674424,86.83274021352312,78.61271676300578,88.35965077666398,0,85.02202643171806,2
2021-04-20,Metro Hospital,Friday,227,40,193,28,34,31,30,28,69,85.02202643171806,70.0,80.1762114537445,100.0,86.2199402669094,0,96.05263157894737,1
2021-04-21,Metro Hospital,Sunday,228,39,219,43,4,40,45,33,99,96.05263157894737,110.25641025641026,85.02202643171806,88.49557522123894,87.29951974658205,0,99.644128113879,-5
2021-04-22,Metro Hospital,Saturday,281,60,280,36,4,35,29,10,109,99.644128113879,60.0,96.05263157894737,91.18942731277532,88.50733414673971,0,85.84070796460178,6
2021-04-23,Metro Hospital,Tuesday,226,41,194,31,32,22,43,18,68,85.84070796460178,75.60975609756098,99.644128113879,73.50427350427351,90.2696819267866,0,100.44052863436124,-21
2021-04-24,Metro Hospital,Saturday,227,43,228,41,-2,48,29,24,105,100.44052863436124,95.34883720930233,85.84070796460178,98.31932773109243,90.57271062725358,0,101.14942528735634,19
2021-04-25,Metro Hospital,Wednesday,174,32,176,7,1,37,33,25,73,101.14942528735634,21.875,100.44052863436124,86.83274021352312,92.6179513520869,0,87.65957446808511,4
2021-04-26,Metro Hospital,Monday,235,52,206,54,30,24,43,10,79,87.65957446808511,103.84615384615385,101.14942528735634,80.1762114537445,93.68700321127842,0,96.76258992805755,-19
2021-04-27,Metro Hospital,Saturday,278,62,269,62,10,56,53,18,52,96.76258992805755,100.0,87.65957446808511,85.02202643171806,95.36422656789834,0,94.73684210526315,3
2021-04-28,Metro Hospital,Friday,228,39,216,30,11,36,49,20,91,94.73684210526315,76.92307692307693,96.76258992805755,96.05263157894737,95.1762566430863,0,92.0,-13
2021-04-29,Metro Hospital,Monday,175,31,161,26,10,19,31,18,88,92.0,83.87096774193549,94.73684210526315,99.644128113879,94.0842383411036,0,99.29078014184397,-12
2021-04-30,Metro Hospital,Saturday,282,60,280,62,-1,55,21,20,111,99.29078014184397,103.33333333333334,92.0,85.84070796460178,96.00567722356676,0,98.57142857142858,34
2021-05-01,Metro Hospital,Saturday,280,61,276,12,4,31,36,11,85,98.57142857142858,19.672131147540984,99.29078014184397,100.44052863436124,95.73866292886211,0,96.61016949152543,-5
2021-05-02,Metro Hospital,Wednesday,177,31,171,29,3,60,43,9,63,96.61016949152543,93.54838709677419,98.57142857142858,101.14942528735634,95.09019781517198,0,100.57142857142858,17
2021-05-03,Metro Hospital,Saturday,175,33,176,24,-2,62,30,21,93,100.57142857142858,72.72727272727273,96.61016949152543,87.65957446808511,96.93474840136389,0,83.54430379746836,32
2021-05-04,Metro Hospital,Tuesday,237,51,198,52,36,55,38,16,68,83.54430379746836,101.96078431372548,100.57142857142858,96.76258992805755,95.04642181127973,0,101.78571428571428,17
2021-05-05,Metro Hospital,Sunday,224,43,228,29,0,53,26,26,57,101.78571428571428,67.44186046511628,83.54430379746836,94.73684210526315,96.05340355134418,0,77.33333333333333,27
2021-05-06,Metro Hospital,Sunday,225,40,174,32,52,53,30,10,119,77.33333333333333,80.0,101.78571428571428,92.0,93.95816545610607,0,78.05907172995781,23
2021-05-07,Metro Hospital,Sunday,237,55,185,44,50,20,48,25,75,78.05907172995781,80.0,77.33333333333333,99.29078014184397,90.92506425440806,0,98.31223628691983,-28
2021-05-08,Metro Hospital,Wednesday,237,51,233,37,0,50,32,32,79,98.31223628691983,72.54901960784314,78.05907172995781,98.57142857142858,90.88803678519251,0,86.75213675213675,18
2021-05-09,Metro Hospital,Monday,234,54,203,41,36,50,51,30,86,86.75213675213675,75.92592592592592,98.31223628691983,96.61016949152543,89.47974639385127,0,88.88888888888889,-1
2021-05-10,Metro Hospital,Wednesday,234,51,208,51,28,40,45,24,51,88.88888888888889,100.0,86.75213675213675,100.57142857142858,87.81081215348846,0,101.73410404624276,-5
2021-05-11,Metro Hospital,Wednesday,173,33,176,26,1,61,20,24,109,101.73410404624276,78.78787878787878,88.88888888888889,83.54430379746836,90.40935504617052,0,80.44444444444444,41
2021-05-12,Metro Hospital,Wednesday,225,41,181,23,47,20,21,24,95,80.44444444444444,56.09756097560976,101.73410404624276,101.78571428571428,87.36060221170341,0,95.45454545454545,-1
2021-05-13,Metro Hospital,Monday,176,30,168,24,4,37,44,31,99,95.45454545454545,80.0,80.44444444444444,77.33333333333333,89.94934680044798,0,100.71942446043165,-7
2021-05-14,Metro Hospital,Thursday,278,62,280,52,-2,41,40,11,99,100.71942446043165,83.87096774193549,95.45454545454545,78.05907172995781,93.18654004765854,0,97.79735682819384,1
2021-05-15,Metro Hospital,Wednesday,227,39,222,40,3,44,31,26,112,97.79735682819384,102.56410256410255,100.71942446043165,98.31223628691983,93.11298583926911,0,93.61702127659575,13
2021-05-16,Metro Hospital,Tuesday,235,55,220,45,16,48,46,17,67,93.61702127659575,81.81818181818183,97.79735682819384,86.75213675213675,94.09368362847756,0,99.6415770609319,2
2021-05-17,Metro Hospital,Saturday,279,62,278,58,4,31,20,13,99,99.6415770609319,93.54838709677419,93.61702127659575,88.88888888888889,95.6297819387694,0,94.27312775330397,11
2021-05-18,Metro Hospital,Sunday,227,42,214,36,13,28,36,12,80,94.27312775330397,85.71428571428571,99.6415770609319,101.73410404624276,94.5639281826353,0,62.39316239316239,-8
